Sample ID,LabDate,LakeID,Taxon,LifeStage,SpecimenNumber,Length,Comments,
1109,1/14/2014 0:00,70550,Pisidium casertanum,,6,3.7,,
1109,1/14/2014 0:00,70550,Pisidium casertanum,,7,1.9,,
1109,1/14/2014 0:00,70550,Pisidium casertanum,,8,3.2,,
1109,1/14/2014 0:00,70550,Pisidium casertanum,,9,3.7,,
1109,1/14/2014 0:00,70550,Pisidium casertanum,,10,4,,
1109,1/14/2014 0:00,70550,Pisidium casertanum,,11,4.6,,
1109,1/14/2014 0:00,70550,Pisidium casertanum,,12,4.2,,
1109,1/14/2014 0:00,70550,Pisidium casertanum,,13,3.8,,
1109,1/14/2014 0:00,70550,Pisidium casertanum,,14,4.4,,
1109,1/14/2014 0:00,70550,Pisidium casertanum,,15,4.8,,
1109,1/14/2014 0:00,70550,Pisidium casertanum,,16,4,,
1109,1/14/2014 0:00,70550,Pisidium casertanum,,17,3.9,,
1109,1/14/2014 0:00,70550,Pisidium casertanum,,18,3.7,,
1109,1/14/2014 0:00,70550,Pisidium casertanum,,19,3,,
1109,1/14/2014 0:00,70550,Pisidium casertanum,,20,3.2,,
1109,1/14/2014 0:00,70550,Stictotarsus,Adult,1,3.5,,
1109,1/14/2014 0:00,70550,Stictotarsus,Adult,2,3.6,,
1109,1/14/2014 0:00,70550,Stictotarsus,Adult,3,3.7,,
1109,1/14/2014 0:00,70550,Stictotarsus,Adult,4,3.8,,
1109,1/14/2014 0:00,70550,Stictotarsus,Adult,5,3.9,,
1109,1/14/2014 0:00,70550,Stictotarsus,Adult,6,3.9,,
1109,1/14/2014 0:00,70550,Stictotarsus,Adult,7,3.6,,
1109,1/14/2014 0:00,70550,Stictotarsus,Adult,8,3.7,,
1109,1/14/2014 0:00,70550,Stictotarsus,Adult,9,3.7,,
1110,1/16/2014 0:00,10102,Agabus,,1,3.5,,
1110,1/16/2014 0:00,10102,Ameletus,,1,12.5,,
1110,1/16/2014 0:00,10102,Ameletus,,2,8.5,,
1110,1/16/2014 0:00,10102,Ameletus,,3,12.2,,
1110,1/16/2014 0:00,10102,Ameletus,,4,9.9,,
1110,1/16/2014 0:00,10102,Ameletus,,5,8.9,,
1110,1/16/2014 0:00,10102,Ameletus,,6,6.8,,
1110,1/16/2014 0:00,10102,Ameletus,,7,12.5,,
1110,1/16/2014 0:00,10102,Ameletus,,8,7.2,,
1110,1/16/2014 0:00,10102,Ameletus,,9,7.6,,
1110,1/16/2014 0:00,10102,Ameletus,,10,7.5,,
1110,1/21/2014 0:00,10102,Polycentropus,,1,12.3,,
1110,1/21/2014 0:00,10102,Polycentropus,,2,12.6,,
1110,1/21/2014 0:00,10102,Polycentropus,,3,6.5,,
1110,1/21/2014 0:00,10102,Polycentropus,,4,5.1,,
1110,1/21/2014 0:00,10102,Polycentropus,,5,6.8,,
1110,1/23/2014 0:00,10102,Acari,,1,1.7,,
1110,1/23/2014 0:00,10102,Acari,,2,1,,
1110,1/23/2014 0:00,10102,Acari,,3,0.9,,
1110,1/23/2014 0:00,10102,Acari,,4,0.6,,
1110,1/23/2014 0:00,10102,Acari,,5,1.3,,
1110,1/23/2014 0:00,10102,Acari,,6,1.5,,
1110,1/23/2014 0:00,10102,Acari,,7,0.9,,
1110,1/23/2014 0:00,10102,Acari,,8,1.4,,
1110,1/23/2014 0:00,10102,Acari,,9,1.4,,
1110,1/23/2014 0:00,10102,Acari,,10,1,,
1110,1/23/2014 0:00,10102,Acari,,11,0.9,,
1110,1/23/2014 0:00,10102,Acari,,12,1.5,,
1110,1/23/2014 0:00,10102,Acari,,13,1.5,,
1110,1/23/2014 0:00,10102,Acari,,14,1.1,,
1110,1/23/2014 0:00,10102,Acari,,15,0.5,,
1110,1/23/2014 0:00,10102,Acari,,16,0.6,,
1110,1/23/2014 0:00,10102,Acari,,17,0.9,,
1110,1/23/2014 0:00,10102,Acari,,18,0.6,,
1110,1/23/2014 0:00,10102,Chironomidae,,1,5.5,,
1110,1/23/2014 0:00,10102,Chironomidae,,2,3.7,,
1110,1/23/2014 0:00,10102,Chironomidae,,3,3.9,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,1,4.7,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,2,3.8,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,3,4.5,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,4,4,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,5,3.8,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,6,3.7,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,7,3,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,8,3.1,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,9,3.3,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,10,3.6,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,11,3.2,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,12,4.3,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,13,3.3,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,14,3.1,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,15,3.3,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,16,3.1,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,17,3.3,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,18,3.1,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,19,3.1,,
1110,1/23/2014 0:00,10102,Pisidium casertanum,,20,3.1,,
1110,1/23/2014 0:00,10102,Stictotarsus,,1,3.6,,
1110,1/23/2014 0:00,10102,Stictotarsus,,2,4,,
1110,1/23/2014 0:00,10102,Stictotarsus,,3,4,,
1110,1/23/2014 0:00,10102,Stictotarsus,,4,3.9,,
1110,1/23/2014 0:00,10102,Stictotarsus,,5,3.8,,
1110,1/23/2014 0:00,10102,Stictotarsus,,6,3.6,,
1110,1/23/2014 0:00,10102,Stictotarsus,,7,3.5,,
1110,1/23/2014 0:00,10102,Stictotarsus,,8,4,,
1110,1/23/2014 0:00,10102,Stictotarsus,,9,3.8,,
1110,1/23/2014 0:00,10102,Stictotarsus,,10,3.6,,
1110,1/23/2014 0:00,10102,Stictotarsus,,11,3.7,,
1110,1/23/2014 0:00,10102,Stictotarsus,,12,3.6,,
1110,1/28/2014 0:00,10102,Corixidae,,1,2.8,,
1110,1/28/2014 0:00,10102,Corixidae,,2,2.8,,
1110,1/28/2014 0:00,10102,Corixidae,,3,2.9,,
1110,1/28/2014 0:00,10102,Corixidae,,4,3.1,,
1110,1/28/2014 0:00,10102,Corixidae,,5,2.9,,
1110,1/28/2014 0:00,10102,Corixidae,,6,3.8,,
1110,1/28/2014 0:00,10102,Corixidae,,7,2.3,,
1110,1/28/2014 0:00,10102,Corixidae,,8,2.9,,
1110,1/28/2014 0:00,10102,Corixidae,,9,7.4,,
1110,1/28/2014 0:00,10102,Corixidae,,10,2.8,,
1110,1/28/2014 0:00,10102,Corixidae,,11,2.8,,
1110,1/28/2014 0:00,10102,Corixidae,,12,2.7,,
1110,1/28/2014 0:00,10102,Corixidae,,13,3,,
1110,1/28/2014 0:00,10102,Corixidae,,14,2.6,,
1110,1/28/2014 0:00,10102,Corixidae,,15,2.6,,
1110,1/28/2014 0:00,10102,Corixidae,,16,2.9,,
1110,1/28/2014 0:00,10102,Corixidae,,17,2.3,,
1110,1/28/2014 0:00,10102,Corixidae,,18,3.2,,
1110,1/28/2014 0:00,10102,Corixidae,,19,1.2,,
1110,1/28/2014 0:00,10102,Corixidae,,20,2.1,,
1110,1/28/2014 0:00,10102,Sialis,,1,11.1,,
1110,1/28/2014 0:00,10102,Sialis,,2,6.5,,
1110,1/28/2014 0:00,10102,Sialis,,3,6.1,,
1110,1/28/2014 0:00,10102,Sialis,,4,8.9,,
1110,1/28/2014 0:00,10102,Sialis,,5,9,,
1110,1/28/2014 0:00,10102,Sialis,,6,10.7,,
1110,1/28/2014 0:00,10102,Sialis,,7,8.9,,
1110,1/28/2014 0:00,10102,Sialis,,8,7,,
1110,1/28/2014 0:00,10102,Sialis,,9,10.1,,
1110,1/28/2014 0:00,10102,Sialis,,10,6.9,,
1110,1/28/2014 0:00,10102,Sialis,,11,7.8,,
1110,1/28/2014 0:00,10102,Sialis,,12,3,,
1110,1/28/2014 0:00,10102,Stictotarsus,,1,1.4,,
1110,1/28/2014 0:00,10102,Stictotarsus,,2,2,,
1110,1/28/2014 0:00,10102,Stictotarsus,,3,1.9,,
1110,1/28/2014 0:00,10102,Stictotarsus,,4,1.3,,
1110,1/28/2014 0:00,10102,Stictotarsus,,5,1.5,,
1110,1/28/2014 0:00,10102,Stictotarsus,,6,1.3,,
1110,1/28/2014 0:00,10102,Stictotarsus,,7,2.8,,
1110,1/28/2014 0:00,10102,Stictotarsus,,8,2.1,,
1110,1/28/2014 0:00,10102,Stictotarsus,,9,1.3,,
1110,1/28/2014 0:00,10102,Stictotarsus,,10,1.2,,
1110,1/28/2014 0:00,10102,Stictotarsus,,11,1.2,,
1110,1/28/2014 0:00,10102,Stictotarsus,,12,1.5,,
1110,1/28/2014 0:00,10102,Stictotarsus,,13,1.4,,
1110,1/28/2014 0:00,10102,Stictotarsus,,14,1.2,,
1110,1/28/2014 0:00,10102,Stictotarsus,,15,1,,
1110,1/28/2014 0:00,10102,Stictotarsus,,16,1.2,,
1110,1/28/2014 0:00,10102,Stictotarsus,,17,1.8,,
1110,1/28/2014 0:00,10102,Stictotarsus,,18,1.1,,
1110,1/28/2014 0:00,10102,Stictotarsus,,19,2.1,,
1110,1/28/2014 0:00,10102,Stictotarsus,,20,1.4,,
1110,1/30/2014 0:00,10102,Chironomidae,,1,7.8,,
1110,1/30/2014 0:00,10102,Chironomidae,,2,7,,
1110,1/30/2014 0:00,10102,Chironomidae,,3,8.2,,
1110,1/30/2014 0:00,10102,Chironomidae,,4,7.5,,
1110,1/30/2014 0:00,10102,Chironomidae,,5,7,,
1110,1/30/2014 0:00,10102,Chironomidae,,6,4.8,,
1110,1/30/2014 0:00,10102,Chironomidae,,7,4.7,,
1110,1/30/2014 0:00,10102,Chironomidae,,8,8,,
1110,1/30/2014 0:00,10102,Chironomidae,,9,9.5,,
1110,1/30/2014 0:00,10102,Chironomidae,,10,6.5,,
1110,1/30/2014 0:00,10102,Chironomidae,,11,7.1,,
1110,1/30/2014 0:00,10102,Chironomidae,,12,7.5,,
1110,1/30/2014 0:00,10102,Chironomidae,,13,7,,
1110,1/30/2014 0:00,10102,Chironomidae,,14,7.5,,
1110,1/30/2014 0:00,10102,Chironomidae,,15,6.9,,
1110,1/30/2014 0:00,10102,Chironomidae,,16,6.4,,
1110,1/30/2014 0:00,10102,Chironomidae,,17,7.2,,
1110,1/30/2014 0:00,10102,Chironomidae,,18,9,,
1110,1/30/2014 0:00,10102,Chironomidae,,19,4.5,,
1110,1/30/2014 0:00,10102,Chironomidae,,20,4.3,,
1110,1/30/2014 0:00,10102,Desmona,,1,9.5,Highly dissolved,
1110,1/30/2014 0:00,10102,Desmona,,2,11.7,,
1112,2/6/2014 0:00,10100,Ameletus,,1,12.4,,
1112,2/6/2014 0:00,10100,Ameletus,,2,12.1,,
1112,2/6/2014 0:00,10100,Ameletus,,3,15,,
1112,2/6/2014 0:00,10100,Ameletus,,4,2.3,,
1112,2/6/2014 0:00,10100,Ameletus,,5,5.5,,
1112,2/6/2014 0:00,10100,Ameletus,,6,2.2,,
1112,2/6/2014 0:00,10100,Ameletus,,7,5.4,,
1112,2/6/2014 0:00,10100,Ameletus,,8,10.3,,
1112,2/6/2014 0:00,10100,Ameletus,,9,6.6,,
1112,2/6/2014 0:00,10100,Ameletus,,10,2.4,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,1,4.1,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,2,3.3,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,3,2.7,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,4,1.9,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,5,2.4,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,6,3.4,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,7,2.4,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,8,2,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,9,1.9,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,10,1.8,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,11,2.4,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,12,1.9,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,13,2.1,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,14,2.3,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,15,1.8,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,16,3.7,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,17,1.9,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,18,2.2,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,19,4,,
1112,2/6/2014 0:00,10100,Pisidium casertanum,,20,1.9,,
1112,2/6/2014 0:00,10100,Sialis,,1,12.2,,
1112,2/6/2014 0:00,10100,Sialis,,2,11.5,,
1112,2/6/2014 0:00,10100,Sialis,,3,9.1,,
1112,2/6/2014 0:00,10100,Sialis,,4,6.7,,
1112,2/6/2014 0:00,10100,Sialis,,5,3.4,,
1112,2/6/2014 0:00,10100,Sialis,,6,8.6,,
1112,2/6/2014 0:00,10100,Sialis,,7,11.5,,
1112,2/6/2014 0:00,10100,Sialis,,8,15.7,,
1112,2/6/2014 0:00,10100,Sialis,,9,10.7,,
1112,2/6/2014 0:00,10100,Sialis,,10,3.5,,
1112,2/6/2014 0:00,10100,Sialis,,11,5.9,,
1112,2/6/2014 0:00,10100,Sialis,,12,15.7,,
1112,2/6/2014 0:00,10100,Sialis,,13,8.7,,
1112,2/6/2014 0:00,10100,Sialis,,14,17,,
1112,2/11/2014 0:00,10100,Acari,,1,1,,
1112,2/11/2014 0:00,10100,Chironomidae,Pupae,1,7.7,,
1112,2/11/2014 0:00,10100,Chironomidae,Pupae,2,5.3,,
1112,2/11/2014 0:00,10100,Chironomidae,Pupae,3,6,,
1112,2/11/2014 0:00,10100,Chironomidae,Pupae,4,6.1,,
1112,2/11/2014 0:00,10100,Chironomidae,Pupae,5,6,,
1112,2/11/2014 0:00,10100,Chironomidae,Pupae,6,4.7,,
1112,2/11/2014 0:00,10100,Dicosmoecus,,1,10.5,,
1112,2/11/2014 0:00,10100,Dicosmoecus,,2,10.5,,
1112,2/11/2014 0:00,10100,Dicosmoecus,,3,10.7,,
1112,2/11/2014 0:00,10100,Dicosmoecus,,4,10.5,,
1112,2/11/2014 0:00,10100,Limnephilus,,1,19,,
1112,2/11/2014 0:00,10100,Limnephilus,,2,14.7,,
1112,2/11/2014 0:00,10100,Oligochaeta,,1,8.3,,
1112,2/11/2014 0:00,10100,Oligochaeta,,2,14,,
1112,2/11/2014 0:00,10100,Oligochaeta,,3,11.6,,
1112,2/11/2014 0:00,10100,Oligochaeta,,4,14.6,,
1112,2/11/2014 0:00,10100,Oligochaeta,,5,10,,
1112,2/11/2014 0:00,10100,Oligochaeta,,6,8.4,,
1112,2/11/2014 0:00,10100,Oligochaeta,,7,8.9,,
1112,2/11/2014 0:00,10100,Oligochaeta,,8,18,,
1112,2/11/2014 0:00,10100,Oligochaeta,,9,12,,
1112,2/11/2014 0:00,10100,Oligochaeta,,10,12.5,,
1112,2/11/2014 0:00,10100,Oligochaeta,,11,4.5,,
1112,2/11/2014 0:00,10100,Oligochaeta,,12,10.3,,
1112,2/11/2014 0:00,10100,Oligochaeta,,13,5.5,,
1112,2/11/2014 0:00,10100,Oligochaeta,,14,8.6,,
1112,2/11/2014 0:00,10100,Oligochaeta,,15,11.6,,
1112,2/11/2014 0:00,10100,Oligochaeta,,16,12.7,,
1112,2/11/2014 0:00,10100,Oligochaeta,,17,20.1,,
1112,2/11/2014 0:00,10100,Oligochaeta,,18,9.3,,
1112,2/11/2014 0:00,10100,Oligochaeta,,19,11,,
1112,2/11/2014 0:00,10100,Oligochaeta,,20,17.7,,
1112,2/18/2014 0:00,10100,Chironomidae,,1,7.7,,
1112,2/18/2014 0:00,10100,Chironomidae,,2,6,,
1112,2/18/2014 0:00,10100,Chironomidae,,3,8,,
1112,2/18/2014 0:00,10100,Chironomidae,,4,9,,
1112,2/18/2014 0:00,10100,Chironomidae,,5,7.5,,
1112,2/18/2014 0:00,10100,Chironomidae,,6,8.7,,
1112,2/18/2014 0:00,10100,Chironomidae,,7,6.2,,
1112,2/18/2014 0:00,10100,Chironomidae,,8,6.8,,
1112,2/18/2014 0:00,10100,Chironomidae,,9,7,,
1112,2/18/2014 0:00,10100,Chironomidae,,10,7.6,,
1112,2/18/2014 0:00,10100,Chironomidae,,11,8.5,,
1112,2/18/2014 0:00,10100,Chironomidae,,12,10.7,,
1112,2/18/2014 0:00,10100,Chironomidae,,13,9.1,,
1112,2/18/2014 0:00,10100,Chironomidae,,14,5.2,,
1112,2/18/2014 0:00,10100,Chironomidae,,15,10.6,,
1112,2/18/2014 0:00,10100,Chironomidae,,16,8.7,,
1112,2/18/2014 0:00,10100,Chironomidae,,17,5,,
1112,2/18/2014 0:00,10100,Chironomidae,,18,9,,
1112,2/18/2014 0:00,10100,Chironomidae,,19,8,,
1112,2/18/2014 0:00,10100,Chironomidae,,20,5.9,,
1113,3/4/2014 0:00,10222,Acari,,1,1.3,,
1113,3/4/2014 0:00,10222,Callibaetis ferrugineus,,1,10.5,,
1113,3/4/2014 0:00,10222,Callibaetis ferrugineus,,2,9.6,,
1113,3/4/2014 0:00,10222,Callibaetis ferrugineus,,3,8,,
1113,3/4/2014 0:00,10222,Chironomidae,Pupae,1,4,,
1113,3/4/2014 0:00,10222,Chironomidae,,1,7,,
1113,3/4/2014 0:00,10222,Chironomidae,,2,8.7,,
1113,3/4/2014 0:00,10222,Chironomidae,,3,7.5,,
1113,3/4/2014 0:00,10222,Chironomidae,,4,7.2,,
1113,3/4/2014 0:00,10222,Chironomidae,,5,3.7,,
1113,3/4/2014 0:00,10222,Chironomidae,,6,6.5,,
1113,3/4/2014 0:00,10222,Corixidae,,1,1.6,,
1113,3/4/2014 0:00,10222,Dicosmoecus,,1,13,1113.1,
1113,3/4/2014 0:00,10222,Dicosmoecus,,2,10,1113.1,
1113,3/4/2014 0:00,10222,Dicosmoecus,,3,12,1113.1,
1113,3/4/2014 0:00,10222,Dicosmoecus,,4,10.5,1113.1,
1113,3/4/2014 0:00,10222,Dicosmoecus,,5,9.5,1113.1,
1113,3/4/2014 0:00,10222,Dicosmoecus,,6,10.7,1113.1,
1113,3/4/2014 0:00,10222,Dicosmoecus,,7,11.4,1113.1,
1113,3/4/2014 0:00,10222,Dicosmoecus,,1,1.8,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,2,1.3,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,3,1.6,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,4,2,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,5,2,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,6,1.7,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,7,1.7,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,8,1.9,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,9,1.7,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,10,1.7,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,11,1.8,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,12,1.5,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,13,1.5,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,14,1.6,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,15,1.6,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,16,2.2,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,17,2.1,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,18,2.2,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,19,1.9,1113.12,
1113,3/4/2014 0:00,10222,Dicosmoecus,,20,1.4,1113.12,
1113,3/4/2014 0:00,10222,Limnephilus,Early Instar,1,1.5,,
1113,3/4/2014 0:00,10222,Psychoglypha,,1,12,,
1113,3/4/2014 0:00,10222,Sialis,,1,14.7,,
1113,3/4/2014 0:00,10222,Sialis,,2,6,,
1113,3/4/2014 0:00,10222,Stictotarsus,Larvae,1,2,,
1113,3/4/2014 0:00,10222,Stictotarsus,Larvae,2,2.2,,
1113,3/4/2014 0:00,10222,Stictotarsus,Larvae,3,2.4,,
1113,3/4/2014 0:00,10222,Stictotarsus,Adult,1,3.7,,
1113,3/4/2014 0:00,10222,Stictotarsus,Adult,2,3.9,,
1113,3/4/2014 0:00,10222,Stictotarsus,Adult,3,3.7,,
1113,3/4/2014 0:00,10222,Stictotarsus,Adult,4,3.8,,
1114,4/3/2014 0:00,10223,Ameletus,,1,3.4,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,1,9.3,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,2,9.2,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,3,8.3,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,4,8.5,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,5,9,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,6,4.9,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,7,9,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,8,4.2,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,9,9.8,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,10,7.5,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,11,7.5,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,12,6.3,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,13,9,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,14,4.9,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,15,7.3,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,16,8.3,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,17,10,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,18,8.6,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,19,8.8,,
1114,4/3/2014 0:00,10223,Callibaetis ferrugineus,,20,7.7,,
1114,4/3/2014 0:00,10223,Chironomidae,Pupae,1,5.4,,
1114,4/3/2014 0:00,10223,Chironomidae,Pupae,2,4.5,,
1114,4/3/2014 0:00,10223,Chironomidae,Pupae,3,4.5,,
1114,4/3/2014 0:00,10223,Chironomidae,Pupae,4,4.6,,
1114,4/3/2014 0:00,10223,Chironomidae,Pupae,5,5.2,,
1114,4/3/2014 0:00,10223,Chironomidae,Pupae,6,2.5,,
1114,4/3/2014 0:00,10223,Chironomidae,Pupae,7,5.1,,
1114,4/3/2014 0:00,10223,Chironomidae,Pupae,8,5.7,,
1114,4/3/2014 0:00,10223,Desmona,,1,15,,
1114,4/3/2014 0:00,10223,Limnephilus,,1,2.2,,
1114,4/3/2014 0:00,10223,Pisidium casertanum,,1,3.2,,
1114,4/3/2014 0:00,10223,Psychoglypha,,1,13.5,,
1114,4/3/2014 0:00,10223,Psychoglypha,,2,17.4,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,1,2.1,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,2,2.6,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,3,1.3,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,4,1.5,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,5,2.5,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,6,1.3,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,7,2.6,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,8,2.8,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,9,1.3,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,10,2.6,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,11,3.1,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,12,1.3,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,13,1.9,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,14,2.5,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,15,1.6,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,16,2.3,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,17,1.4,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,18,1.4,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,19,2.7,,
1114,4/3/2014 0:00,10223,Stictotarsus,Larvae,20,1.6,,
1114,4/3/2014 0:00,10223,Stictotarsus,Adult,1,3.5,,
1114,4/3/2014 0:00,10223,Stictotarsus,Adult,2,3.2,,
1115,4/10/2014 0:00,10206,Ameletus,,1,10.8,,
1115,4/10/2014 0:00,10206,Ameletus,,2,11.5,,
1115,4/10/2014 0:00,10206,Ameletus,,3,8,,
1115,4/10/2014 0:00,10206,Ameletus,,4,2.9,,
1115,4/10/2014 0:00,10206,Ameletus,,5,11.8,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,1,6.8,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,2,8,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,3,9,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,4,7.3,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,5,9.2,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,6,8.5,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,7,7.9,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,8,7.1,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,9,6.1,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,10,7.7,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,11,7.7,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,12,6.7,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,13,8.3,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,14,7.1,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,15,7.5,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,16,9.4,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,17,9.7,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,18,8.8,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,19,7.7,,
1115,4/10/2014 0:00,10206,Callibaetis ferrugineus,,20,7.1,,
1115,4/10/2014 0:00,10206,Corixidae,,1,1.6,,
1115,4/10/2014 0:00,10206,Corixidae,,2,1.6,,
1115,4/10/2014 0:00,10206,Corixidae,,3,1.6,,
1115,4/10/2014 0:00,10206,Corixidae,,4,1.6,,
1115,4/10/2014 0:00,10206,Corixidae,,5,2,,
1115,4/10/2014 0:00,10206,Corixidae,,6,1.5,,
1115,4/10/2014 0:00,10206,Corixidae,,7,1.5,,
1115,4/10/2014 0:00,10206,Corixidae,,8,1.5,,
1115,4/10/2014 0:00,10206,Corixidae,,9,1.5,,
