SampleID,LakeID,FrogPopulationType,Actual fish status,Lake Area,Lake Perimeter,Elevation,North UTM,Jurisdiction,Taxon,LifeStage,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1123,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Dyticidae,,3.2,,,,,,,,,,,,,,,,,,,
1123,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Hydroporus,Larvae/Nymph,3.7,,,,,,,,,,,,,,,,,,,
1123,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Limnephilidae,,3.3,,,,,,,,,,,,,,,,,,,
1123,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Oligochaeta,,10.7,7.2,6.4,7.7,7.8,6.5,6.6,8.7,7.7,6.4,7.1,6.7,3.9,4.5,6.1,4.5,,,,
1123,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Oreodytes,Adult,,,,,,,,,,,,,,,,,,,,
1123,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Polycentropus,,12.1,,,,,,,,,,,,,,,,,,,
1123,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Psychoglypha,,17.1,,,,,,,,,,,,,,,,,,,
1123,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Sialis,,2.2,2.4,1.4,2.4,1.8,1.5,,,,,,,,,,,,,,
1123,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Stictotarsus,Adult,3.6,3.4,3.6,3.5,3.5,3.6,3.9,4.3,,,,,,,,,,,,
1123,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Stictotarsus,Larvae/Nymph,2.6,2.6,1.7,2.8,2.6,1.9,2.1,2.6,2.1,1.8,2.6,2.2,2.3,2,1.8,1.6,1.9,2.6,3.4,2.8
1123,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Callibaetis ferrugineus,,,,,,2.5,,,,,,,,,,,,,,,
1124,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Acari,,1.4,1.3,1.3,1.4,1.2,1,1.3,1,1.4,1.3,0.6,,,,,,,,,
1124,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Ameletus,,2.9,5,3.3,3.1,4.3,3.7,4.3,3.8,3.4,3.8,4.6,4,3.9,3.9,3.3,5.5,3.1,5,2.8,4.3
1124,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Arctocorisa,,2.9,2.9,5,3.1,4,3.9,3.2,3.8,3,2.8,4.2,4.2,3.8,3.4,4,3.3,2.9,2.9,5.2,5.6
1124,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Callibaetis ferrugineus,,2.2,2.7,1.5,3.5,2.5,3.4,3.1,2,2.6,3,2.4,5.8,4.8,3,3.7,5.3,9.5,4.1,2.8,10.3
1124,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Chironomidae,,5.9,5.4,6.6,5.2,5.1,,,,,,,,,,,,,,,
1124,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Desmona,,4.8,9.3,8.2,8.5,8,6.9,8.7,9.7,8.7,7.4,8.7,5.7,,,,,,,,
1124,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Limnephilidae,,8.95,5.3,,,,,,,,,,,,,,,,,,
1124,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Oligochaeta,,3.7,8,3.6,4.8,4,,,,,,,,,,,,,,,
1124,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Pisidium casertanum,,2.7,4.1,2.1,2.2,3.4,2.6,2.6,3.3,2.1,3.5,,,,,,,,,,
1124,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Psychoglypha,,16.5,,,,,,,,,,,,,,,,,,,
1124,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Stictotarsus,Adult,3.4,3.5,3.7,3.5,4.7,,,,,,,,,,,,,,,
1124,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Stictotarsus,Larvae/Nymph,2.6,3.5,3.9,6.3,3.8,2.3,1.9,2.8,3.2,3.9,3.4,2.5,5.7,6.1,2.9,2.8,2,5.9,3.9,
1124,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Chironomidae,,,,,,,4.9,5.6,,,,,,,,,,,,,
1125,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Acari,,1.3,0.7,0.9,1.2,0.8,,,,,,,,,,,,,,,
1125,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Ameletus,,4.1,,,,,,,,,,,,,,,,,,,
1125,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Arctocorisa,,4.4,3,3.8,3,3.9,4.2,3.9,2.9,4.1,4,2.7,3,3.1,3,4.1,3.8,3.2,2.8,4,4.1
1125,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Callibaetis ferrugineus,,3.6,2,3.1,2.9,2.5,2.5,6.1,3.3,2.2,2.4,2.8,2.2,2.6,2.1,2.1,2.8,1.5,2.7,3.3,2.4
1125,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Chironomidae,,5.3,4.4,7.2,4.8,6.5,6.4,6.2,7.1,6.4,5.3,6.4,6,6.9,6.4,7.3,6.3,6.5,6.3,6.5,8
1125,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Dicosmoecus,,17.7,,,,,,,,,,,,,,,,,,,
1125,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Hydroporus,Larvae/Nymph,3.4,2.5,,,,,,,,,,,,,,,,,,
1125,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Limnephilidae,,3.3,,,,,,,,,,,,,,,,,,,
1125,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Oligochaeta,,3.6,6.2,3.8,7.6,10.7,5,5.9,5.4,4.9,9.8,9.3,6.9,6.3,5,5.3,4.8,6.8,5.7,13.6,11.3
1125,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Pisidium casertanum,,2.7,3.7,2.9,2.9,2.8,3.2,2.7,3.4,2.9,1.9,2.8,2.7,2.6,2.6,2.8,2.8,2.7,2.6,2.9,3
1125,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Polycentropus,,14,16.7,,,,,,,,,,,,,,,,,,
1125,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Sialis,,8.6,2.4,2.2,3.3,2.4,2.5,1.8,1.7,3.1,2.4,2.5,2.3,1.7,2.5,2,2.7,8.1,2.2,2.6,2.5
1125,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Stictotarsus,Adult,4.1,3.9,3.7,3.6,3.8,3.6,3.9,3.6,3.6,3.9,3.8,3.8,3.7,3.5,3.9,4,3.8,3.8,3.5,3.8
1125,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Stictotarsus,Larvae/Nymph,3.2,4.2,3.8,3.3,3.7,3.8,4.5,4.1,3.7,4.1,3.9,3.4,3.1,5,4.5,3.2,4.1,3.7,3.8,4.6
1126,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Acari,,0.7,0.9,0.8,1.5,,,,,,,,,,,,,,,,
1126,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Ameletus,,3.8,4.1,3.9,4.1,2.9,3.4,3.5,3.4,,,,,,,,,,,,
1126,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Callibaetis ferrugineus,,2.9,2.8,2.8,2.7,1.8,2.3,4,2.8,2.6,3.2,3,3.8,2.7,2.4,2.6,2.9,2.6,2.4,4.3,2.2
1126,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Chironomidae,,5.9,5.6,7.2,6.4,7.1,6.1,6.7,6.7,6.7,6.3,5,6.6,5.8,6.8,5.8,6.3,3.1,3.8,4.4,4.1
1126,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Corixidae,,4.1,2.8,4.2,3.3,2.5,4.2,3.9,3.6,3.3,3.2,3.5,3.9,4.7,3,3.9,2.2,4.4,3.3,4.2,4.3
1126,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Ecclisomyia,,4.5,4,4.6,4.6,5.6,4.8,5.4,5,4.6,5.3,3.5,4.6,5.9,6,5.2,4.9,6.2,3.5,5.4,4
1126,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Hydroporus,Larvae/Nymph,2.1,,,,,,,,,,,,,,,,,,,
1126,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Oligochaeta,,6.6,,,,,,,,,,,,,,,,,,,
1126,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Sialis,,2,2.1,,,,,,,,,,,,,,,,,,
1126,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Stictotarsus,Adult,4.8,3.9,3.8,,,,,,,,,,,,,,,,,
1126,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Stictotarsus,Larvae/Nymph,4.8,3.7,3.5,3.9,2,3.6,2.9,3.9,4.2,3,4.1,3.6,4.2,1.5,3.9,3.9,3.9,5.2,4,3.8
1129,72996,Persistent,No,4288,270,3176,4204959.85,YOSEMITE,Acari,,1,,,,,,,,,,,,,,,,,,,
1129,72996,Persistent,No,4288,270,3176,4204959.85,YOSEMITE,Arctocorisa,,3,2.8,5,3,3.9,5.3,2.9,2.2,2,5.4,2.9,2.1,2.1,2.6,4.6,2.2,3.7,3,,
1129,72996,Persistent,No,4288,270,3176,4204959.85,YOSEMITE,Callibaetis ferrugineus,,3.5,3.5,3,5.7,4.9,4.6,5.1,5.2,3,4,5.1,5.3,5,5,5.2,3.7,4.9,5.2,4.1,1.8
1129,72996,Persistent,No,4288,270,3176,4204959.85,YOSEMITE,Chironomidae,,6.9,6.9,6.3,4.7,7.4,6.8,6.4,9.8,5.8,7.1,7.7,8.4,8,4.9,6.8,4.8,5.2,4.6,7.1,4.3
1129,72996,Persistent,No,4288,270,3176,4204959.85,YOSEMITE,notonecta,,5.4,6.65,5.3,11.6,8.1,12.4,10.7,11.1,7.6,7.8,10.3,7.7,7.8,11.3,7.9,,,,,
1129,72996,Persistent,No,4288,270,3176,4204959.85,YOSEMITE,Oligochaeta,,4.1,6.1,8.6,,,,,,,,,,,,,,,,,
1129,72996,Persistent,No,4288,270,3176,4204959.85,YOSEMITE,Pisidium casertanum,,2.4,2.6,4.1,3.7,2.4,2.6,4.4,5,4.7,3.6,3.2,,,,,,,,,
1129,72996,Persistent,No,4288,270,3176,4204959.85,YOSEMITE,Sialis,,1.9,2.2,6.2,10.3,12.4,4.4,12,2.3,2,6.4,3.7,1.6,7.3,10.4,2.2,6.2,1.9,10.2,2.2,3
1129,72996,Persistent,No,4288,270,3176,4204959.85,YOSEMITE,Stictotarsus,Adult,4.8,4.8,4.8,4.6,4.6,3.8,,,,,,,,,,,,,,
1129,72996,Persistent,No,4288,270,3176,4204959.85,YOSEMITE,Stictotarsus,Larvae/Nymph,3,3.3,,,,,,,,,,,,,,,,,,
1130,70550,Reintroduced,No,47097,835,3200,4200563.803,YOSEMITE,Acari,,1.2,0.9,0.8,0.6,0.7,1,1.3,0.8,0.9,0.7,1.6,0.9,0.6,0.8,0.8,0.6,,,,
1130,70550,Reintroduced,No,47097,835,3200,4200563.803,YOSEMITE,Ameletus,,5,5.2,5.5,6.2,5.3,10.8,5.4,4.8,5,,,,,,,,,,,
1130,70550,Reintroduced,No,47097,835,3200,4200563.803,YOSEMITE,Callibaetis ferrugineus,,3.3,1.9,,,,,,,,,,,,,,,,,,
1130,70550,Reintroduced,No,47097,835,3200,4200563.803,YOSEMITE,Chironomidae,,1.9,1.5,1.6,1.4,4.9,5.3,8.5,1.8,5.5,1.5,1.6,1.7,1.4,1.7,1.8,1.6,1.8,1.6,5.2,6.1
1130,70550,Reintroduced,No,47097,835,3200,4200563.803,YOSEMITE,Corixidae,,3,3.2,2.4,2.4,5.1,4,2.8,4.4,3,4.8,5.1,3.4,3,2.2,2.3,2.9,2.2,2.1,3.2,3
1130,70550,Reintroduced,No,47097,835,3200,4200563.803,YOSEMITE,Desmona,,16,,,,,,,,,,,,,,,,,,,
1130,70550,Reintroduced,No,47097,835,3200,4200563.803,YOSEMITE,Hydroporini,Larvae/Nymph,3.4,,,,,,,,,,,,,,,,,,,
1130,70550,Reintroduced,No,47097,835,3200,4200563.803,YOSEMITE,Hydroporus,,3.9,,,,,,,,,,,,,,,,,,,
1130,70550,Reintroduced,No,47097,835,3200,4200563.803,YOSEMITE,Limnephilidae,,4.3,3.3,4.3,5.2,4.3,6.1,4.7,4.3,4.8,,,,,,,,,,,
1130,70550,Reintroduced,No,47097,835,3200,4200563.803,YOSEMITE,Limnephilus,,7.4,,,,,,,,,,,,,,,,,,,
1130,70550,Reintroduced,No,47097,835,3200,4200563.803,YOSEMITE,Oligochaeta,,8.2,6.6,8.6,9.5,7.9,8,7.4,6.4,4.3,,,,,,,,,,,
1130,70550,Reintroduced,No,47097,835,3200,4200563.803,YOSEMITE,Pisidium casertanum,,3.3,2.8,,,,,,,,,,,,,,,,,,
1130,70550,Reintroduced,No,47097,835,3200,4200563.803,YOSEMITE,Sialis,,2.1,2.1,2.8,7.6,8,1.6,2.1,2,1.9,7.6,2.7,3,3,7.4,2.5,2.6,2,2,2.2,2.6
1130,70550,Reintroduced,No,47097,835,3200,4200563.803,YOSEMITE,Stictotarsus,Adult,3.9,3.8,3.9,4,3.9,3.8,3.8,3.9,3.9,3.6,3.9,3.9,3.7,4.2,3.9,4.1,4,3.7,3.8,4
1130,70550,Reintroduced,No,47097,835,3200,4200563.803,YOSEMITE,Stictotarsus,Larvae/Nymph,3.9,3.8,2.9,4.4,4.8,3.5,4.5,3.8,5.4,4.8,5.1,2.6,3.7,4.5,4.2,3.3,3.5,4.5,3.6,4.2
1131,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Acari,,0.9,0.7,1.4,1.4,1.4,1.4,1.5,0.7,0.7,1.3,1,0.9,1.3,0.7,0.6,0.7,,,,
1131,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Agabus,,10.4,,,,,,,,,,,,,,,,,,,
1131,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Chironomidae,,3.3,5.5,9.4,7,9.5,5,5.5,6.6,6.3,7.1,5.3,5.5,4.7,7.6,7.1,,,,,
1131,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Corixidae,,3.2,2.3,2.2,4.6,4.2,5.1,,,,,,,,,,,,,,
1131,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Oligochaeta,,6.3,2.8,4.1,5.2,8.3,7.5,6.1,5.8,5.1,6.7,,,,,,,,,,
1131,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Pisidium casertanum,,3.3,3.4,3,1.7,3,3.7,3.2,2.5,2.3,3.3,3.4,,,,,,,,,
1131,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Polycentropus,,5.2,11.6,16.1,14.5,,,,,,,,,,,,,,,,
1131,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Sialis,,2.6,2.2,,,,,,,,,,,,,,,,,,
1131,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Stictotarsus,,,,,,,,,3.8,,,,,,,,,,,,
1131,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Stictotarsus,Adult,3.8,3.8,4.1,4,3.8,3.8,3.8,,3.9,3.9,3.8,,,,,,,,,
1131,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Stictotarsus,Larvae/Nymph,3.4,4,3.9,4,2.6,3.7,3.7,3.5,3.7,4.3,3.7,,,,,,,,,
1132,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Acari,,0.9,0.8,0.9,0.6,1.2,1,0.9,,,,,,,,,,,,,
1132,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Chironomidae,,2.9,8.4,7,4.2,7,7.5,6.1,,4.3,6.8,5.2,6,5.9,,,,,,,
1132,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Corixidae,,5.6,6,5.2,5.9,3.6,5.8,5,5.4,4.2,5.3,5.1,5.2,3.7,3.9,5.1,6.5,3.7,5.5,3.6,4
1132,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Hesperophylax,,10.6,7.9,8.1,10.7,5.7,9.7,7.3,8.1,7.2,4.4,,,,,,,,,,
1132,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Hydroporus,,3.1,3,,,,,,,,,,,,,,,,,,
1132,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Hydroporus,adult,3.7,3.7,3.5,4.1,3.7,,,,,,,,,,,,,,,
1132,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Limnephilus,,6.4,8.1,7.5,8.7,7.3,7.6,6.1,8.4,6.4,7.7,6.1,6.1,5.9,,,,,,,
1132,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Oligochaeta,,13.2,4.6,11.3,6.4,11.1,5.8,6.6,12.6,17,6.5,4.9,5.6,5.6,7.9,4.6,14.8,8.6,4.8,4.9,8.3
1132,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Pisidium casertanum,,1.9,2.1,1.8,,,,,,,,,,,,,,,,,
1132,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Sialis,,3.1,3.5,,,,,,,,,,,,,,,,,,
1132,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Stictotarsus,Adult,3.8,3.7,3.7,3.6,3.8,4.8,3.8,4,3.8,3.7,,,,,,,,,,
1132,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Stictotarsus,Larvae/Nymph,3.6,3.2,3.7,3.4,3.5,3.5,3.5,3.5,3.4,4,3.4,3.7,3.2,3.3,3.2,3.3,2,3.5,3.3,
1134,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Acari,,0.9,0.9,,,,,,,,,,,,,,,,,,
1134,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Agabus,,9.6,,,,,,,,,,,,,,,,,,,
1134,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Ameletus,,5.6,4.5,4.1,4.6,4.9,5.7,4.3,4.5,4.5,4.4,5.4,3.6,5.2,4.8,6.4,3.7,4.9,4,5.2,4.4
1134,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Callibaetis ferrugineus,,3,2.8,4.9,3.2,3,4.8,3.9,3.1,2.7,3.2,4.7,2.8,3.8,4.6,2.3,2.5,4.1,2.4,3.6,3.5
1134,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Chironomidae,,6.3,6.1,6.8,5.4,5,7.8,6.1,6.5,6.7,6,5.6,5.6,,,,,,,,
1134,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Corixidae,,3.8,3.4,3.6,5.4,5.7,5.6,4.2,5.6,2.7,3.6,3.1,2.7,2.8,2.8,2.8,3,2.2,5.3,5.7,3.9
1134,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Ecclisomyia,,5.8,6.1,,,,,,,,,,,,,,,,,,
1134,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Limnephilus,,6.4,6.2,,,,,,,,,,,,,,,,,,
1134,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Oligochaeta,,7.9,6.8,5.3,4.8,6.5,6.3,6.1,5.5,6.6,4.4,5.7,7,4.6,6,7.3,5.3,,,,
1134,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Pisidium casertanum,,3.1,2,2.6,3,2.4,,,,,,,,,,,,,,,
1134,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Polycentropus,,9.9,,,,,,,,,,,,,,,,,,,
1134,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Psychoglypha,,19.5,,,,,,,,,,,,,,,,,,,
1134,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Sialis,,4.6,2.3,3.3,8.3,1.9,2.8,2.2,3.2,3.5,2.6,1.8,,,,,,,,,
1134,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Stictotarsus,Adult,3.7,3.6,3.8,4.1,3.8,4.8,3.9,,,,,,,,,,,,,
1134,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Stictotarsus,larvae,3.5,2.6,4.4,3.2,3.1,3.9,3.7,3.3,2.6,3.4,3,3.2,,,,,,,,
1135,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Acari,,0.6,1,0.6,1,1.4,1.2,1.1,0.9,1,1.3,1.4,1.1,1.1,1.3,0.8,1.4,0.9,1.4,1.4,
1135,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Callibaetis ferrugineus,,2.3,3.4,8.2,4.3,5.1,3.1,4.3,5.2,3.4,3.7,4.4,3.7,3,3.8,4.5,4.6,4.8,3.5,3.7,4.2
1135,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Chironomidae,,6.9,6.3,5.9,4.9,7.4,5.6,7,8.6,7.8,9.9,5.6,,5.6,6,7.5,4,5.6,6.2,4.6,6.3
1135,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Corixidae,,3.9,4.7,4.2,3.9,3.4,3,3.5,3.8,3.7,3.8,5.3,3.8,4.4,5.4,3.7,4,5.1,5.3,4,4.1
1135,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Ecclisomyia,,6.1,5.4,3.6,,,,,,,,,,,,,,,,,
1135,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Oligochaeta,,14.4,11.9,7,15.7,19.6,10.3,,,,,,,,,,,,,,
1135,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Pisidium casertanum,,3,2,1.7,1.9,2.4,2,1.9,2.7,2.5,2,2.1,1.7,2.8,2,2.5,1.7,2,2.2,3.2,1.8
1135,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Polycentropus,,2.2,7.4,,,,,,,,,,,,,,,,,,
1135,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Sialis,,12.3,2.4,2.3,3.1,1.8,2,2.6,2.1,1.7,1.9,2.2,2.2,3.1,1.9,2.3,,,,,
1135,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Stictotarsus,Adult,3.6,4.5,4,4,3.9,4.6,3.6,4.4,4.5,3.8,,,,,,,,,,
1135,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Stictotarsus,Larvae/Nymph,3,,,,,,,,,,,,,,,,,,,
1136,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Acari,,1.8,1.3,0.8,1.3,1.1,0.9,0.6,0.7,0.7,0.6,,,,,,,,,,
1136,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Ameletus,,3.9,4.3,5,4.9,4.9,5.5,4.4,4.9,4.6,,,,,,,,,,,
1136,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Callibaetis ferrugineus,,3.9,3.3,3.8,3.3,4.4,4.7,4.1,3.8,3.8,3.4,4.3,3.1,3.6,3.1,3,3.2,3.6,3.1,3.5,3.7
1136,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Chironomidae,,8.6,8.5,5.4,7.3,6.3,7.6,6.7,6.4,6.3,7.7,8.2,5.9,5,4.1,6.1,5.7,6.1,6.6,7.1,5
1136,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Corixidae,,5.8,4.1,5.9,5.4,5.4,5.6,6.1,5.3,5.4,5.8,5.6,5.5,5.4,7.2,4.8,5,3.8,7.8,5.7,5.3
1136,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Ecclisomyia,,5.2,,,,,,,,,,,,,,,,,,,
1136,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,notonecta,,8,,,,,,,,,,,,,,,,,,,
1136,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Oligochaeta,,8.6,7.6,9.8,11.3,9.7,18.6,4.1,5.1,,,,,,,,,,,,
1136,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Pisidium casertanum,,2.6,3.4,3.3,2.4,2.1,3.4,2.8,2.3,2.4,2.7,2.4,2.3,2.7,2.9,2.9,3.3,3.3,3.5,3,4.2
1136,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Sialis,,5.9,2.9,3.1,1.6,2.1,1.8,2.2,2.7,2.2,2.8,3.1,1.6,1.7,2.2,2.7,3.8,2.4,3,,
1136,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Stictotarsus,,3.6,3.7,4,3.7,3.6,4,4.9,3.9,3.7,3.7,3.8,4.1,3.8,3.5,4,4.3,3.4,4,4,3.7
1136,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Stictotarsus,Larvae/Nymph,3,3.9,3.2,3.5,3.3,3.5,3.6,3.8,3.3,2.6,3.8,4,3.5,3.9,3.5,3.5,3.9,4.1,2.8,3
1137,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Acari,,1.2,1.1,1,0.9,0.8,,,,,,,,,,,,,,,
1137,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Ameletidae,,3.8,4.1,4.7,4.6,,,,,,,,,,,,,,,,
1137,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Baetidae,,4.2,2.6,3.1,2.6,2.6,3.9,2.6,4.5,3.5,2.9,2.8,3.5,3.4,3.2,4,3.5,4.1,2.4,3.8,2.6
1137,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Chironomid,,5.7,5.2,6.3,2.9,4.4,6.4,6.8,6.1,6.5,6,4.2,5.1,5.4,6.4,3.2,4.6,5.1,3.6,5.4,4
1137,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Corixidae,,5.8,5.3,5,4.2,5.5,5.5,5.2,5.4,2.8,5.8,5.2,5.4,5.2,3.9,2.9,3.6,4.1,5.2,5.1,2.9
1137,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Diptera,Pupae,3.2,3.1,3,3.2,3.3,3.3,,,,,,,,,,,,,,
1137,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Ecclisomyia,,4.8,7.9,7.5,5.4,6.9,5.7,6,5.7,6.3,5.5,5.2,9.7,4.7,4.8,6.8,5.5,5.6,6.1,5.7,6.1
1137,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Hydroporus,Larvae/Nymph,2.5,3.3,3.2,3.5,4.2,3.4,,,,,,,,,,,,,,
1137,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Lenarchus,,6.8,5.6,,,,,,,,,,,,,,,,,,
1137,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Sialidae,,1.6,3.5,3.2,1.8,2.8,1.6,2.2,2.5,2.7,1.3,2.7,1.5,1.9,2.4,2,1.7,1.7,2,1.9,1.9
